symbol,token,action,breakout_level,stop_loss,target1,target2,target3,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
IGL-EQ,11262,BUY,212.0,208.938,215.4,216.2,228.3,2025-06-09,70,14840.0,2025-06-10,215.4,T2_SL,3.4000000000000057,238.0000000000004,1
ITC-EQ,1660,BUY,423.6,410.892,440.8,444.2,449.0,2025-06-10,35,14826.0,2025-06-13,413.9,MKT,-9.700000000000045,-339.5000000000016,3
HDFCLIFE-EQ,467,BUY,737.0,739.14,762.0,808.0,876.0,2025-05-13,20,14740.0,2025-05-14,739.14,SL,2.1399999999999864,42.79999999999973,1
ABB-EQ,13,BUY,6118.0,5934.46,6176.0,6485.0,7036.0,2025-06-09,2,12236.0,2025-06-11,6118.0,T1_SL,0.0,0.0,2
JSWSTEEL-EQ,11723,BUY,1017.0,986.49,1036.0,1045.0,1078.0,2025-06-10,14,14238.0,2025-06-13,986.49,SL,-30.50999999999999,-427.1399999999999,3
MOTHERSON-EQ,4204,BUY,153.7,153.939,168.2,171.4,182.5,2025-05-30,97,14908.9,2025-06-02,153.939,SL,0.23900000000000432,23.18300000000042,3
IRB-EQ,15313,BUY,52.59,51.0123,55.75,56.8,60.48,2025-06-09,285,14988.150000000001,2025-06-12,51.0123,SL,-1.5777,-449.64450000000005,3
IDEA-EQ,14366,BUY,7.1,7.0519,7.71,8.21,8.36,2025-05-15,2112,14995.199999999999,2025-05-19,7.0519,SL,-0.04809999999999981,-101.5871999999996,4
SJVN-EQ,18883,BUY,104.0,101.268,105.4,107.5,110.2,2025-06-06,144,14976.0,2025-06-09,104.0,T1_SL,0.0,0.0,3
TATAMOTORS-EQ,3456,BUY,726.0,712.9499999999999,738.0,738.0,779.0,2025-06-10,20,14520.0,2025-06-11,738.0,T2_SL,12.0,240.0,1
ASHOKLEY-EQ,212,SELL,235.1,242.153,234.5,229.5,221.0,2025-06-02,63,14811.3,2025-06-05,235.1,T1_SL,0.0,0.0,3
NHPC-EQ,17400,BUY,88.3,85.651,89.2,90.78,93.6,2025-06-06,169,14922.699999999999,2025-06-12,89.2,T2_SL,0.9000000000000057,152.10000000000096,6
PETRONET-EQ,11351,BUY,310.0,302.64,324.1,325.0,330.7,2025-06-09,48,14880.0,2025-06-12,302.64,SL,-7.360000000000014,-353.28000000000065,3
RELIANCE-EQ,2885,BUY,1441.0,1397.77,1458.0,1527.0,1657.0,2025-06-11,10,14410.0,2025-06-13,1427.9,MKT,-13.099999999999909,-130.9999999999991,2
IRFC-EQ,2029,BUY,148.0,143.56,156.9,159.8,170.2,2025-06-09,101,14948.0,2025-06-12,143.56,SL,-4.439999999999998,-448.43999999999977,3
VBL-EQ,18921,BUY,480.5,466.085,493.4,509.0,553.0,2025-06-10,31,14895.5,2025-06-13,466.085,SL,-14.41500000000002,-446.86500000000063,3
VMM-EQ,27969,BUY,128.4,124.548,128.4,130.7,136.1,2025-06-09,116,14894.400000000001,2025-06-11,128.4,T2_SL,0.0,0.0,2
BSE-EQ,19585,BUY,1929.0,1952.61,2013.0,2134.0,2315.0,2025-04-15,7,13503.0,2025-04-25,2101.17,MKT,172.17000000000007,1205.1900000000005,10
MAZDOCK-EQ,509,BUY,2753.0,2764.5,3021.0,3078.0,3277.0,2025-04-28,5,13765.0,2025-04-30,3021.0,T2_SL,268.0,1340.0,2
SOLARINDS-EQ,13332,BUY,13300.0,12901.0,14098.0,14364.0,15295.0,2025-04-29,1,13300.0,2025-05-05,12901.0,SL,-399.0,-399.0,6
APLAPOLLO-EQ,25780,BUY,1647.0,1697.5,1855.0,1890.0,2012.0,2025-05-07,9,14823.0,2025-05-08,1697.5,SL,50.5,454.5,1
BEL-EQ,383,BUY,310.3,327.666,358.1,364.8,388.5,2025-05-09,48,14894.400000000001,2025-05-12,327.666,SL,17.365999999999985,833.5679999999993,3
BDL-EQ,2144,BUY,1610.0,1561.7,1707.0,1739.0,1851.0,2025-05-13,9,14490.0,2025-05-16,1851.0,T3,241.0,2169.0,3
MFSL-EQ,2142,BUY,1315.0,1275.55,1315.0,1394.0,1512.0,2025-05-14,11,14465.0,2025-05-23,1470.0,MKT,155.0,1705.0,9
DIVISLAB-EQ,10940,BUY,6208.0,6093.54,6282.0,6308.0,6659.0,2025-05-14,2,12416.0,2025-05-16,6282.0,T2_SL,74.0,148.0,2
BAJAJHLDNG-EQ,305,BUY,12190.0,12361.68,13509.0,13764.0,14656.0,2025-05-15,1,12190.0,2025-05-19,13509.0,T2_SL,1319.0,1319.0,4
PATANJALI-EQ,17029,SELL,1725.0,1770.57,1689.0,1616.0,1461.0,2025-05-20,8,13800.0,2025-05-30,1725.0,T1_SL,0.0,0.0,10
PIIND-EQ,24184,BUY,3739.0,3719.95,3920.0,4065.0,4410.0,2025-05-27,4,14956.0,2025-06-06,3897.9,MKT,158.9000000000001,635.6000000000004,10
BHARTIHEXA-EQ,23489,BUY,1717.0,1665.49,1820.0,1854.0,1975.0,2025-05-27,8,13736.0,2025-05-30,1820.0,T2_SL,103.0,824.0,3
ASTRAL-EQ,14418,BUY,1514.0,1468.58,1514.0,1605.0,1741.0,2025-05-27,9,13626.0,2025-05-28,1514.0,T1_SL,0.0,0.0,1
SBICARD-EQ,17971,BUY,916.0,901.13,929.0,985.0,1068.0,2025-05-27,16,14656.0,2025-05-30,916.0,T1_SL,0.0,0.0,3
UNIONBANK-EQ,10753,BUY,141.6,149.768,163.7,166.8,177.6,2025-05-28,105,14868.0,2025-05-29,149.768,SL,8.168000000000006,857.6400000000007,1
SHREECEM-EQ,3103,SELL,30760.0,30364.4,28720.0,27711.0,25058.0,2025-05-28,0,0.0,2025-06-06,29600.0,MKT,1160.0,0.0,9
PAGEIND-EQ,14413,SELL,46540.0,47076.15,44535.0,42963.0,38849.0,2025-05-28,0,0.0,2025-06-06,46100.0,MKT,440.0,0.0,9
DLF-EQ,14732,BUY,790.0,805.1,830.0,880.0,954.0,2025-05-29,18,14220.0,2025-05-30,805.1,SL,15.100000000000023,271.8000000000004,1
ALKEM-EQ,11703,SELL,5211.0,4970.78,4536.0,4440.0,4102.0,2025-05-29,2,10422.0,2025-05-30,4970.78,SL,240.22000000000025,480.4400000000005,1
RECLTD-EQ,15355,BUY,410.2,404.781,442.3,450.7,479.9,2025-05-30,36,14767.199999999999,2025-06-02,404.781,SL,-5.418999999999983,-195.08399999999938,3
OBEROIRLTY-EQ,20242,BUY,1762.0,1771.22,1936.0,1972.0,2100.0,2025-05-30,8,14096.0,2025-06-02,1771.22,SL,9.220000000000027,73.76000000000022,3
INDIANB-EQ,14309,BUY,612.0,600.43,629.0,656.0,712.0,2025-05-30,24,14688.0,2025-06-04,629.0,T2_SL,17.0,408.0,5
MUTHOOTFIN-EQ,23650,BUY,2115.0,2395.9,2618.0,2668.0,2840.0,2025-05-30,7,14805.0,2025-06-02,2395.9,SL,280.9000000000001,1966.3000000000006,3
MRF-EQ,2277,SELL,139485.0,141120.30000000002,135800.0,131116.0,118562.0,2025-05-30,0,0.0,2025-06-02,141120.30000000002,SL,-1635.3000000000175,-0.0,3
ABCAPITAL-EQ,21614,BUY,224.1,239.396,246.8,261.6,283.8,2025-06-02,66,14790.6,2025-06-03,239.396,SL,15.295999999999992,1009.5359999999995,1
ETERNAL-EQ,5097,BUY,240.7,252.394,260.2,275.8,299.2,2025-06-02,62,14923.4,2025-06-03,252.394,SL,11.694000000000017,725.028000000001,1
PNB-EQ,10666,BUY,106.2,108.446,118.5,120.7,128.6,2025-06-02,141,14974.2,2025-06-03,108.446,SL,2.245999999999995,316.6859999999993,1
BRITANNIA-EQ,547,BUY,5550.0,5476.62,5722.0,5985.0,6493.0,2025-06-02,2,11100.0,2025-06-12,5569.5,MKT,19.5,39.0,10
TATACONSUM-EQ,3432,SELL,1116.0,1130.94,1032.0,1010.0,933.0,2025-06-03,13,14508.0,2025-06-12,1085.1,MKT,30.90000000000009,401.7000000000012,9
M&M-EQ,2031,BUY,3038.0,3019.61,3171.0,3300.0,3580.0,2025-06-03,4,12152.0,2025-06-05,3019.61,SL,-18.389999999999873,-73.55999999999949,2
COLPAL-EQ,15141,SELL,2449.0,2518.35,2298.0,2249.0,2078.0,2025-06-03,6,14694.0,2025-06-12,2406.4,MKT,42.59999999999991,255.59999999999945,9
DIXON-EQ,21690,SELL,14590.0,15027.7,13715.0,13423.0,12402.0,2025-06-03,1,14590.0,2025-06-05,15027.7,SL,-437.7000000000007,-437.7000000000007,2
APOLLOTYRE-EQ,163,SELL,464.3,466.796,426.0,416.9,385.2,2025-06-03,32,14857.6,2025-06-04,466.796,SL,-2.495999999999981,-79.87199999999939,1
GODREJCP-EQ,10099,SELL,1255.0,1242.18,1134.0,1110.0,1025.0,2025-06-03,11,13805.0,2025-06-12,1203.9,MKT,51.09999999999991,562.099999999999,9
TITAN-EQ,3506,SELL,3516.0,3621.48,3474.0,3305.0,2989.0,2025-06-03,4,14064.0,2025-06-12,3516.0,T1_SL,0.0,0.0,9
LICHSGFIN-EQ,1997,BUY,606.0,606.25,625.0,662.0,719.0,2025-06-03,24,14544.0,2025-06-04,606.25,SL,0.25,6.0,1
SRF-EQ,3273,BUY,2984.0,3033.19,3315.0,3377.0,3596.0,2025-06-04,5,14920.0,2025-06-05,3033.19,SL,49.190000000000055,245.95000000000027,1
HAL-EQ,2303,SELL,4950.0,5098.5,4779.0,4653.0,4420.0,2025-06-04,3,14850.0,2025-06-05,5098.5,SL,-148.5,-445.5,1
LTIM-EQ,17818,BUY,5130.0,5281.65,5772.0,5881.0,6262.0,2025-06-04,2,10260.0,2025-06-05,5281.65,SL,151.64999999999964,303.2999999999993,1
ICICIPRULI-EQ,18652,SELL,638.0,647.87,629.0,610.0,591.0,2025-06-04,23,14674.0,2025-06-10,638.0,T1_SL,0.0,0.0,6
UPL-EQ,11287,BUY,639.0,626.62,648.0,652.0,677.0,2025-06-04,23,14697.0,2025-06-09,639.0,T1_SL,0.0,0.0,5
ESCORTS-EQ,958,SELL,3270.0,3349.56,3252.0,3240.0,3057.0,2025-06-04,4,13080.0,2025-06-10,3270.0,T1_SL,0.0,0.0,6
OFSS-EQ,10738,BUY,8661.0,9328.49,10194.0,10386.0,11060.0,2025-06-04,1,8661.0,2025-06-05,9328.49,SL,667.4899999999998,667.4899999999998,1
ABFRL-EQ,30108,SELL,85.45,88.01350000000001,80.32,78.61,72.63,2025-06-04,175,14953.75,2025-06-12,75.2,MKT,10.25,1793.75,8
TORNTPOWER-EQ,13786,BUY,1423.0,1395.83,1454.0,1472.0,1525.0,2025-06-04,10,14230.0,2025-06-10,1423.0,T1_SL,0.0,0.0,6
INDIGO-EQ,11195,BUY,5458.0,5340.82,5666.0,5836.0,6332.0,2025-06-05,2,10916.0,2025-06-12,5458.0,T1_SL,0.0,0.0,7
NYKAA-EQ,6545,SELL,195.6,198.275,192.5,181.0,163.6,2025-06-05,76,14865.6,2025-06-06,198.275,SL,-2.6750000000000114,-203.30000000000086,1
TVSMOTOR-EQ,8479,SELL,2717.0,2798.51,2704.0,2554.0,2309.0,2025-06-05,5,13585.0,2025-06-11,2798.51,SL,-81.51000000000022,-407.5500000000011,6
EXIDEIND-EQ,676,BUY,392.6,393.626,430.1,438.3,466.7,2025-06-05,38,14918.800000000001,2025-06-06,393.626,SL,1.0259999999999536,38.98799999999824,1
CIPLA-EQ,694,BUY,1494.0,1467.61,1513.0,1604.0,1740.0,2025-06-05,10,14940.0,2025-06-12,1502.8,MKT,8.799999999999955,87.99999999999955,7
PRESTIGE-EQ,20302,BUY,1610.0,1601.47,1750.0,1783.0,1899.0,2025-06-05,9,14490.0,2025-06-12,1640.2,MKT,30.200000000000045,271.8000000000004,7
SONACOMS-EQ,4684,SELL,529.0,542.8100000000001,495.4,484.8,447.9,2025-06-05,28,14812.0,2025-06-12,510.85,MKT,18.149999999999977,508.19999999999936,7
HDFCAMC-EQ,4244,BUY,4891.0,4744.27,5184.0,5282.0,5625.0,2025-06-05,3,14673.0,2025-06-12,5031.2,MKT,140.19999999999982,420.59999999999945,7
DRREDDY-EQ,881,BUY,1303.0,1322.11,1445.0,1472.0,1567.0,2025-06-06,11,14333.0,2025-06-09,1322.11,SL,19.1099999999999,210.2099999999989,3
HUDCO-EQ,20825,SELL,241.2,246.273,239.1,236.8,224.8,2025-06-06,62,14954.4,2025-06-09,246.273,SL,-5.0730000000000075,-314.52600000000047,3
BANKBARODA-EQ,4668,SELL,248.6,248.23,237.6,235.1,226.5,2025-06-06,60,14916.0,2025-06-09,248.23,SL,0.37000000000000455,22.200000000000273,3
JIOFIN-EQ,18143,BUY,293.0,290.224,299.2,317.2,344.1,2025-06-06,51,14943.0,2025-06-12,296.0,MKT,3.0,153.0,6
SHRIRAMFIN-EQ,4306,BUY,662.0,670.27,732.0,746.0,795.0,2025-06-06,22,14564.0,2025-06-12,670.27,SL,8.269999999999982,181.9399999999996,6
ICICIGI-EQ,21770,BUY,1897.0,1840.09,1897.0,2011.0,2030.0,2025-06-06,7,13279.0,2025-06-09,2030.0,T3,133.0,931.0,3
TECHM-EQ,13538,BUY,1570.0,1608.26,1757.0,1791.0,1907.0,2025-06-06,9,14130.0,2025-06-09,1608.26,SL,38.25999999999999,344.3399999999999,3
LT-EQ,11483,BUY,3649.0,3586.09,3697.0,3709.0,3919.0,2025-06-06,4,14596.0,2025-06-12,3586.09,SL,-62.909999999999854,-251.63999999999942,6
CUMMINSIND-EQ,1901,BUY,3380.0,3305.76,3408.0,3612.0,3919.0,2025-06-06,4,13520.0,2025-06-10,3380.0,T1_SL,0.0,0.0,4
PFC-EQ,14299,BUY,417.8,421.562,460.7,469.4,499.8,2025-06-06,35,14623.0,2025-06-09,421.562,SL,3.7620000000000005,131.67000000000002,3
LUPIN-EQ,10440,BUY,2000.0,1957.46,2077.0,2139.0,2321.0,2025-06-06,7,14000.0,2025-06-12,2023.2,MKT,23.200000000000045,162.40000000000032,6
VEDL-EQ,3063,BUY,442.4,453.669,495.8,505.0,538.0,2025-06-06,33,14599.199999999999,2025-06-09,453.669,SL,11.269000000000005,371.8770000000002,3
NAUKRI-EQ,13751,BUY,1497.0,1479.25,1541.0,1616.0,1754.0,2025-06-06,10,14970.0,2025-06-12,1479.25,SL,-17.75,-177.5,6
INDUSINDBK-EQ,5258,BUY,828.0,820.62,897.0,914.0,973.0,2025-06-06,18,14904.0,2025-06-12,829.9,MKT,1.8999999999999773,34.19999999999959,6
POWERGRID-EQ,14977,BUY,295.4,288.09,303.8,305.3,314.8,2025-06-06,50,14769.999999999998,2025-06-12,289.0,MKT,-6.399999999999977,-319.99999999999886,6
TRENT-EQ,1964,BUY,5806.0,5631.82,5806.0,6154.0,6677.0,2025-06-09,2,11612.0,2025-06-10,5806.0,T1_SL,0.0,0.0,1
HEROMOTOCO-EQ,1348,BUY,4297.0,4285.46,4418.0,4455.0,4683.0,2025-06-09,3,12891.0,2025-06-11,4418.0,T2_SL,121.0,363.0,2
BHARATFORG-EQ,422,BUY,1300.0,1261.0,1378.0,1404.0,1495.0,2025-06-09,11,14300.0,2025-06-12,1305.0,MKT,5.0,55.0,3
LTF-EQ,24948,BUY,192.0,189.344,195.2,206.9,224.5,2025-06-09,78,14976.0,2025-06-11,189.344,SL,-2.656000000000006,-207.16800000000046,2
MARUTI-EQ,10999,BUY,12490.0,12115.3,13086.0,13239.0,14363.0,2025-06-09,1,12490.0,2025-06-12,12390.0,MKT,-100.0,-100.0,3
ADANIGREEN-EQ,3563,BUY,1024.0,1006.86,1038.0,1044.0,1100.0,2025-06-09,14,14336.0,2025-06-10,1038.0,T2_SL,14.0,196.0,1
AUBANK-EQ,21238,BUY,756.0,733.3199999999999,801.0,816.0,869.0,2025-06-09,19,14364.0,2025-06-12,778.7,MKT,22.700000000000045,431.30000000000086,3
VOLTAS-EQ,3718,BUY,1282.0,1261.97,1379.0,1405.0,1496.0,2025-06-09,11,14102.0,2025-06-12,1289.9,MKT,7.900000000000091,86.900000000001,3
BANDHANBNK-EQ,2263,BUY,175.2,169.944,175.2,185.7,201.5,2025-06-09,85,14891.999999999998,2025-06-12,177.68,MKT,2.480000000000018,210.80000000000155,3
TATAELXSI-EQ,3411,BUY,6520.0,6443.71,7042.0,7174.0,7639.0,2025-06-09,2,13040.0,2025-06-12,6443.71,SL,-76.28999999999996,-152.57999999999993,3
SIEMENS-EQ,3150,BUY,3348.0,3247.56,3376.0,3549.0,3850.0,2025-06-09,4,13392.0,2025-06-11,3348.0,T1_SL,0.0,0.0,2
INDUSTOWER-EQ,29135,BUY,393.8,381.986,399.0,407.4,417.4,2025-06-09,38,14964.4,2025-06-12,381.986,SL,-11.814000000000021,-448.9320000000008,3
ONGC-EQ,2475,BUY,240.5,244.44,255.2,267.1,289.8,2025-06-09,62,14911.0,2025-06-10,244.44,SL,3.9399999999999977,244.27999999999986,1
GRASIM-EQ,1232,BUY,2599.0,2521.03,2755.0,2845.0,2989.0,2025-06-09,5,12995.0,2025-06-12,2689.1,MKT,90.09999999999991,450.49999999999955,3
MPHASIS-EQ,4503,BUY,2586.0,2604.45,2846.0,2900.0,3088.0,2025-06-09,5,12930.0,2025-06-12,2664.3,MKT,78.30000000000018,391.5000000000009,3
COFORGE-EQ,11543,BUY,1792.0,1750.85,1913.0,1949.0,2076.0,2025-06-09,8,14336.0,2025-06-12,1784.5,MKT,-7.5,-60.0,3
ADANIENT-EQ,25,BUY,2553.0,2506.48,2584.0,2604.0,2739.0,2025-06-09,5,12765.0,2025-06-10,2584.0,T2_SL,31.0,155.0,1
ATGL-EQ,6066,BUY,690.0,674.15,737.0,751.0,799.0,2025-06-09,21,14490.0,2025-06-12,674.15,SL,-15.850000000000023,-332.8500000000005,3
ADANIPOWER-EQ,17388,BUY,564.0,552.9,604.0,611.0,656.0,2025-06-09,26,14664.0,2025-06-10,564.0,T1_SL,0.0,0.0,1
ADANIENSOL-EQ,10217,BUY,898.0,880.76,908.0,935.0,962.0,2025-06-09,16,14368.0,2025-06-10,898.0,T1_SL,0.0,0.0,1
ZYDUSLIFE-EQ,7929,BUY,962.0,946.72,1035.0,1054.0,1122.0,2025-06-09,15,14430.0,2025-06-12,978.8,MKT,16.799999999999955,251.99999999999932,3
WAAREEENER-EQ,25907,SELL,2812.0,2874.73,2664.0,2624.0,2372.0,2025-06-09,5,14060.0,2025-06-10,2874.73,SL,-62.73000000000002,-313.6500000000001,1
GODREJPROP-EQ,17875,BUY,2485.0,2419.18,2644.0,2694.0,2868.0,2025-06-09,6,14910.0,2025-06-12,2419.18,SL,-65.82000000000016,-394.920000000001,3
OIL-EQ,17438,BUY,429.7,453.96,496.1,505.0,538.0,2025-06-09,34,14609.8,2025-06-10,453.96,SL,24.25999999999999,824.8399999999997,1
LICI-EQ,9480,BUY,968.0,938.96,968.0,973.0,1026.0,2025-06-09,15,14520.0,2025-06-10,968.0,T1_SL,0.0,0.0,1
NTPC-EQ,11630,BUY,333.5,330.67299999999994,349.7,351.2,361.4,2025-06-09,44,14674.0,2025-06-12,333.7,MKT,0.19999999999998863,8.7999999999995,3
CANBK-EQ,10794,BUY,118.1,114.557,125.2,127.5,135.8,2025-06-09,127,14998.699999999999,2025-06-12,115.64,MKT,-2.4599999999999937,-312.4199999999992,3
RVNL-EQ,9552,BUY,436.9,423.793,447.8,463.1,502.0,2025-06-09,34,14854.599999999999,2025-06-11,423.793,SL,-13.106999999999971,-445.637999999999,2
SBIN-EQ,3045,BUY,823.0,798.31,872.0,889.0,946.0,2025-06-09,18,14814.0,2025-06-12,805.95,MKT,-17.049999999999955,-306.8999999999992,3
WIPRO-EQ,3787,BUY,250.0,253.752,277.3,282.5,300.8,2025-06-09,60,15000.0,2025-06-10,253.752,SL,3.7520000000000095,225.12000000000057,1
BAJFINANCE-EQ,317,BUY,9434.0,9150.98,10000.0,10189.0,10849.0,2025-06-09,1,9434.0,2025-06-12,9368.5,MKT,-65.5,-65.5,3
MAXHEALTH-EQ,22377,BUY,1170.0,1182.43,1292.0,1317.0,1402.0,2025-06-09,12,14040.0,2025-06-10,1182.43,SL,12.430000000000064,149.16000000000076,1
SUPREMEIND-EQ,3363,BUY,4360.0,4229.2,4433.0,4550.0,4936.0,2025-06-09,3,13080.0,2025-06-12,4229.2,SL,-130.80000000000018,-392.40000000000055,3
TATAPOWER-EQ,3426,BUY,406.0,403.52,441.0,449.3,478.4,2025-06-09,36,14616.0,2025-06-12,403.52,SL,-2.480000000000018,-89.28000000000065,3
HYUNDAI-EQ,25844,BUY,1917.0,1859.49,2032.0,2070.0,2205.0,2025-06-09,7,13419.0,2025-06-12,1956.4,MKT,39.40000000000009,275.80000000000064,3
PHOENIXLTD-EQ,14552,BUY,1623.0,1592.74,1659.0,1741.0,1888.0,2025-06-09,9,14607.0,2025-06-10,1623.0,T1_SL,0.0,0.0,1
SUNPHARMA-EQ,3351,BUY,1694.0,1643.18,1694.0,1714.0,1796.0,2025-06-09,8,13552.0,2025-06-10,1694.0,T1_SL,0.0,0.0,1
KOTAKBANK-EQ,1922,BUY,2124.0,2077.74,2142.0,2271.0,2463.0,2025-06-09,7,14868.0,2025-06-12,2124.0,T1_SL,0.0,0.0,3
EICHERMOT-EQ,910,BUY,5407.0,5244.79,5444.0,5628.0,5731.0,2025-06-10,2,10814.0,2025-06-12,5315.5,MKT,-91.5,-183.0,2
KALYANKJIL-EQ,2955,SELL,550.0,558.26,542.0,509.0,460.7,2025-06-10,27,14850.0,2025-06-12,518.55,MKT,31.450000000000045,849.1500000000012,2
BHEL-EQ,438,BUY,260.0,252.2,269.1,275.6,299.0,2025-06-10,57,14820.0,2025-06-12,253.8,MKT,-6.199999999999989,-353.39999999999935,2
PERSISTENT-EQ,18365,BUY,5815.0,5640.55,6164.0,6280.0,6687.0,2025-06-10,2,11630.0,2025-06-12,5922.0,MKT,107.0,214.0,2
AXISBANK-EQ,5900,BUY,1224.0,1187.28,1224.0,1297.0,1408.0,2025-06-10,12,14688.0,2025-06-12,1224.0,T1_SL,0.0,0.0,2
BIOCON-EQ,11373,BUY,340.0,334.844,348.2,365.9,397.0,2025-06-10,44,14960.0,2025-06-11,340.0,T1_SL,0.0,0.0,1
BPCL-EQ,526,BUY,321.4,314.28,324.7,343.4,372.6,2025-06-10,46,14784.4,2025-06-11,321.4,T1_SL,0.0,0.0,1
TORNTPHARM-EQ,3518,BUY,3186.0,3118.55,3238.0,3372.0,3408.0,2025-06-10,4,12744.0,2025-06-12,3258.8,MKT,72.80000000000018,291.2000000000007,2
KPITTECH-EQ,9683,BUY,1364.0,1323.08,1364.0,1404.0,1446.0,2025-06-10,10,13640.0,2025-06-11,1364.0,T1_SL,0.0,0.0,1
ASIANPAINT-EQ,236,SELL,2233.0,2299.99,2099.0,2054.0,1898.0,2025-06-10,6,13398.0,2025-06-12,2219.4,MKT,13.599999999999909,81.59999999999945,2
GLENMARK-EQ,7406,BUY,1611.0,1612.14,1662.0,1762.0,1911.0,2025-06-10,9,14499.0,2025-06-11,1612.14,SL,1.1400000000001,10.2600000000009,1
INFY-EQ,1594,BUY,1588.0,1559.76,1609.0,1704.0,1849.0,2025-06-10,9,14292.0,2025-06-12,1608.6,MKT,20.59999999999991,185.39999999999918,2
BOSCHLTD-EQ,2181,BUY,31880.0,30923.6,32080.0,32705.0,33793.0,2025-06-10,0,0.0,2025-06-12,31520.0,MKT,-360.0,-0.0,2
HCLTECH-EQ,7229,BUY,1676.0,1625.72,1685.0,1777.0,1927.0,2025-06-10,8,13408.0,2025-06-11,1676.0,T1_SL,0.0,0.0,1
DMART-EQ,19913,SELL,4042.0,4163.26,3981.0,3929.0,3808.0,2025-06-10,3,12126.0,2025-06-12,4074.0,MKT,-32.0,-96.0,2
ULTRACEMCO-EQ,11532,BUY,11318.0,11139.48,11991.0,12173.0,13207.0,2025-06-10,1,11318.0,2025-06-12,11323.0,MKT,5.0,5.0,2
PIDILITIND-EQ,2664,BUY,3071.0,2978.87,3130.0,3136.0,3255.0,2025-06-10,4,12284.0,2025-06-12,3046.9,MKT,-24.09999999999991,-96.39999999999964,2
NATIONALUM-EQ,6364,BUY,192.0,186.24,203.5,207.4,220.8,2025-06-10,78,14976.0,2025-06-12,187.06,MKT,-4.939999999999998,-385.3199999999998,2
AUROPHARMA-EQ,275,BUY,1175.0,1139.75,1226.0,1246.0,1351.0,2025-06-11,12,14100.0,2025-06-12,1155.2,MKT,-19.799999999999955,-237.59999999999945,1
MANKIND-EQ,15380,BUY,2385.0,2313.45,2528.0,2548.0,2610.0,2025-06-11,6,14310.0,2025-06-12,2390.0,MKT,5.0,30.0,1
PAYTM-EQ,6705,BUY,975.0,945.75,1034.0,1053.0,1121.0,2025-06-11,15,14625.0,2025-06-12,945.75,SL,-29.25,-438.75,1
BAJAJ-AUTO-EQ,16669,BUY,8705.0,8443.85,8862.0,9007.0,9227.0,2025-06-11,1,8705.0,2025-06-12,8567.0,MKT,-138.0,-138.0,1
ACC-EQ,22,SELL,1910.0,1915.8,1748.0,1711.0,1581.0,2025-06-11,7,13370.0,2025-06-12,1865.5,MKT,44.5,311.5,1
POLICYBZR-EQ,6656,SELL,1866.0,1910.65,1855.0,1744.0,1725.0,2025-06-11,8,14928.0,2025-06-12,1910.65,SL,-44.65000000000009,-357.2000000000007,1
YESBANK-EQ,11915,SELL,20.71,21.3313,20.63,19.47,17.6,2025-06-11,724,14994.04,2025-06-12,20.71,T1_SL,0.0,0.0,1
CHOLAFIN-EQ,685,SELL,1600.0,1648.0,1504.0,1494.0,1360.0,2025-06-11,9,14400.0,2025-06-12,1581.7,MKT,18.299999999999955,164.6999999999996,1
JUBLFOOD-EQ,18096,SELL,683.0,703.49,683.0,650.0,642.0,2025-06-12,21,14343.0,2025-06-13,683.0,T1_SL,0.0,0.0,1
SAIL-EQ,2963,SELL,132.6,133.59099999999998,126.4,121.9,110.2,2025-06-12,113,14983.8,2025-06-13,129.35,MKT,3.25,367.25,1
GMRAIRPORT-EQ,13528,SELL,84.15,86.67450000000001,83.4,79.1,71.53,2025-06-12,178,14978.7,2025-06-13,80.9,MKT,3.25,578.5,1
AMBUJACEM-EQ,1270,SELL,560.0,564.44,548.0,515.0,465.8,2025-06-12,26,14560.0,2025-06-13,542.5,MKT,17.5,455.0,1
BAJAJFINSV-EQ,16675,BUY,2045.0,1983.65,2058.0,2168.0,2352.0,2025-06-12,7,14315.0,2025-06-13,1983.65,SL,-61.34999999999991,-429.44999999999936,1
ICICIBANK-EQ,4963,SELL,1428.0,1458.48,1331.0,1303.0,1204.0,2025-06-12,10,14280.0,2025-06-13,1416.1,MKT,11.900000000000091,119.00000000000091,1
TIINDIA-EQ,312,SELL,3001.0,3054.98,2788.0,2729.0,2521.0,2025-06-12,4,12004.0,2025-06-13,2936.2,MKT,64.80000000000018,259.2000000000007,1
SUZLON-EQ,12018,SELL,66.1,68.083,62.13,59.35,56.18,2025-06-12,226,14938.599999999999,2025-06-13,64.73,MKT,1.3699999999999903,309.61999999999784,1
UNITDSPR-EQ,10447,SELL,1502.0,1527.49,1483.0,1394.0,1261.0,2025-06-12,9,13518.0,2025-06-13,1453.1,MKT,48.90000000000009,440.1000000000008,1
OLAELEC-EQ,24777,SELL,48.06,49.5018,45.18,44.22,40.85,2025-06-12,312,14994.720000000001,2025-06-13,46.97,MKT,1.0900000000000034,340.08000000000106,1
BHARTIARTL-EQ,10604,SELL,1848.0,1903.44,1848.0,1832.0,1737.0,2025-06-12,8,14784.0,2025-06-13,1840.4,MKT,7.599999999999909,60.79999999999927,1
TCS-EQ,11536,SELL,3451.0,3554.53,3359.0,3244.0,2933.0,2025-06-12,4,13804.0,2025-06-13,3445.7,MKT,5.300000000000182,21.200000000000728,1
