symbol,token,action,breakout_level,stop_loss,target1,target2,target3,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
BDL-EQ,2144,BUY,1509.0,1463.73,1548.0,1576.0,1679.0,2025-04-29,6,9054.0,2025-04-30,1463.73,SL,-45.26999999999998,-271.6199999999999,1
ADANIPORTS-EQ,15083,BUY,1206.0,1256.15,1373.0,1399.0,1489.0,2025-04-28,8,9648.0,2025-04-29,1256.15,SL,50.15000000000009,401.2000000000007,1
JINDALSTEL-EQ,6733,SELL,876.0,902.28,844.0,823.0,745.0,2025-05-02,11,9636.0,2025-05-05,902.28,SL,-26.279999999999973,-289.0799999999997,3
PHOENIXLTD-EQ,14552,SELL,1610.0,1545.0,1480.0,1470.0,1410.0,2025-05-02,6,9660.0,2025-05-05,1545.0,SL,65.0,390.0,3
IRB-EQ,15313,SELL,45.26,46.1955,42.95,42.16,38.12,2025-05-06,220,9957.199999999999,2025-05-07,45.26,T1_SL,0.0,0.0,1
CUMMINSIND-EQ,1901,SELL,2798.0,2834.56,2711.0,2587.0,2339.0,2025-05-06,3,8394.0,2025-05-07,2834.56,SL,-36.559999999999945,-109.67999999999984,1
HAL-EQ,2303,SELL,4412.0,4544.36,4412.0,4148.0,4147.0,2025-05-08,2,8824.0,2025-05-09,4544.36,SL,-132.35999999999967,-264.71999999999935,1
SJVN-EQ,18883,SELL,93.52,95.79,92.69,87.91,83.17,2025-05-02,106,9913.119999999999,2025-05-05,93.52,T1_SL,0.0,0.0,3
RVNL-EQ,9552,SELL,354.2,346.08,329.0,315.8,285.6,2025-04-30,28,9917.6,2025-05-02,346.08,SL,8.120000000000005,227.36000000000013,2
VOLTAS-EQ,3718,BUY,1256.0,1218.32,1331.0,1357.0,1444.0,2025-05-08,7,8792.0,2025-05-09,1218.32,SL,-37.680000000000064,-263.76000000000045,1
LICI-EQ,9480,BUY,808.0,794.43,827.0,868.0,942.0,2025-04-21,12,9696.0,2025-04-25,808.0,T1_SL,0.0,0.0,4
BAJAJ-AUTO-EQ,16669,SELL,7965.0,8037.09,7460.0,7335.0,6633.0,2025-05-02,1,7965.0,2025-05-06,8037.09,SL,-72.09000000000015,-72.09000000000015,4
LODHA-EQ,3220,BUY,1232.0,1299.8,1420.0,1447.0,1541.0,2025-04-16,8,9856.0,2025-04-17,1299.8,SL,67.79999999999995,542.3999999999996,1
PIDILITIND-EQ,2664,SELL,2980.0,3069.4,2980.0,2801.0,2533.0,2025-05-07,3,8940.0,2025-05-08,2980.0,T1_SL,0.0,0.0,1
NTPCGREEN-EQ,27176,SELL,99.51,100.528,91.74,89.79,82.96,2025-05-06,100,9951.0,2025-05-08,100.528,SL,-1.0180000000000007,-101.80000000000007,2
UNIONBANK-EQ,10753,SELL,116.8,120.304,115.5,109.8,99.28,2025-05-08,85,9928.0,2025-05-09,120.304,SL,-3.504000000000005,-297.84000000000043,1
EICHERMOT-EQ,910,SELL,5506.0,5671.18,5506.0,5176.0,5000.0,2025-05-02,1,5506.0,2025-05-06,5506.0,T1_SL,0.0,0.0,4
ADANIENT-EQ,25,SELL,2324.0,2353.55,2215.0,2148.0,1942.0,2025-04-30,4,9296.0,2025-05-02,2353.55,SL,-29.550000000000182,-118.20000000000073,2
SHRIRAMFIN-EQ,4306,SELL,619.0,637.57,596.0,582.0,526.0,2025-05-08,16,9904.0,2025-05-12,637.57,SL,-18.57000000000005,-297.1200000000008,4
ABFRL-EQ,30108,SELL,94.79,97.6337,92.61,89.1,88.22,2025-05-02,105,9952.95,2025-05-08,97.6337,SL,-2.8436999999999983,-298.58849999999984,6
OLAELEC-EQ,24777,SELL,49.56,51.046800000000005,46.59,45.6,42.13,2025-04-28,201,9961.560000000001,2025-05-08,47.6,MKT,1.9600000000000009,393.96000000000015,10
ASTRAL-EQ,14418,SELL,1327.0,1313.25,1246.0,1198.0,1084.0,2025-05-02,7,9289.0,2025-05-05,1313.25,SL,13.75,96.25,3
MFSL-EQ,2142,SELL,1279.0,1317.37,1202.0,1087.0,1085.0,2025-05-06,7,8953.0,2025-05-14,1317.37,SL,-38.36999999999989,-268.58999999999924,8
BAJAJHFL-EQ,25270,SELL,122.2,124.939,121.3,114.0,111.0,2025-04-30,81,9898.2,2025-05-05,122.2,T1_SL,0.0,0.0,5
RVNL-EQ,9552,SELL,359.2,369.976,359.2,337.6,317.5,2025-05-13,27,9698.4,2025-05-14,369.976,SL,-10.77600000000001,-290.9520000000003,1
IRCTC-EQ,13611,SELL,748.0,768.38,746.0,701.0,660.0,2025-05-02,13,9724.0,2025-05-06,748.0,T1_SL,0.0,0.0,4
WAAREEENER-EQ,25907,SELL,2582.0,2659.46,2427.0,2375.0,2195.0,2025-05-02,3,7746.0,2025-05-05,2659.46,SL,-77.46000000000004,-232.3800000000001,3
DLF-EQ,14732,SELL,666.0,668.47,649.0,610.0,552.0,2025-05-08,15,9990.0,2025-05-12,666.0,T1_SL,0.0,0.0,4
IRFC-EQ,2029,SELL,125.6,127.205,116.1,113.0,105.0,2025-04-30,79,9922.4,2025-05-09,116.42,MKT,9.179999999999993,725.2199999999995,9
BANDHANBNK-EQ,2263,SELL,161.8,161.71,147.6,143.3,133.4,2025-05-02,61,9869.800000000001,2025-05-05,161.71,SL,0.09000000000000341,5.490000000000208,3
GLENMARK-EQ,7406,BUY,1408.0,1365.76,1492.0,1583.0,1619.0,2025-04-23,7,9856.0,2025-04-25,1365.76,SL,-42.24000000000001,-295.68000000000006,2
IREDA-EQ,20261,SELL,166.4,169.229,154.4,140.8,139.7,2025-04-28,60,9984.0,2025-04-29,169.229,SL,-2.8290000000000077,-169.74000000000046,1
DRREDDY-EQ,881,SELL,1154.0,1188.62,1160.0,1129.0,1090.0,2025-05-06,8,9232.0,2025-05-07,1154.0,T1_SL,0.0,0.0,1
TATACOMM-EQ,3721,SELL,1554.0,1581.05,1528.0,1521.0,1443.0,2025-05-06,6,9324.0,2025-05-07,1528.0,T2_SL,26.0,156.0,1
HINDUNILVR-EQ,1394,BUY,2355.0,2284.35,2396.0,2487.0,2496.0,2025-05-06,4,9420.0,2025-05-13,2355.0,T1_SL,0.0,0.0,7
DIVISLAB-EQ,10940,SELL,5970.0,6149.1,5612.0,5232.0,5074.0,2025-05-08,1,5970.0,2025-05-14,6149.1,SL,-179.10000000000036,-179.10000000000036,6
SAIL-EQ,2963,SELL,113.4,116.802,113.4,109.7,106.6,2025-05-06,88,9979.2,2025-05-07,113.4,T1_SL,0.0,0.0,1
BIOCON-EQ,11373,SELL,328.0,337.84000000000003,308.4,308.3,278.8,2025-05-12,30,9840.0,2025-05-14,337.84000000000003,SL,-9.840000000000032,-295.20000000000095,2
HINDZINC-EQ,1424,SELL,426.5,439.295,400.9,388.6,362.5,2025-05-06,23,9809.5,2025-05-12,426.5,T1_SL,0.0,0.0,6
MPHASIS-EQ,4503,SELL,2446.0,2519.38,2299.0,2250.0,2079.0,2025-05-06,4,9784.0,2025-05-12,2519.38,SL,-73.38000000000011,-293.52000000000044,6
ONGC-EQ,2475,SELL,244.4,251.732,244.4,229.7,207.7,2025-04-30,40,9776.0,2025-05-02,244.4,T1_SL,0.0,0.0,2
M&MFIN-EQ,13285,SELL,251.4,258.942,251.4,236.3,236.2,2025-05-06,39,9804.6,2025-05-07,251.4,T1_SL,0.0,0.0,1
TATAPOWER-EQ,3426,SELL,382.2,376.98,344.0,336.7,311.1,2025-05-06,26,9937.199999999999,2025-05-07,376.98,SL,5.21999999999997,135.71999999999923,1
LICHSGFIN-EQ,1997,SELL,586.0,603.58,581.0,551.0,545.0,2025-05-06,17,9962.0,2025-05-07,586.0,T1_SL,0.0,0.0,1
AMBUJACEM-EQ,1270,SELL,544.0,541.78,494.4,483.9,447.1,2025-04-28,18,9792.0,2025-04-29,541.78,SL,2.2200000000000273,39.96000000000049,1
SBILIFE-EQ,21808,SELL,1712.0,1763.36,1609.0,1575.0,1455.0,2025-05-09,5,8560.0,2025-05-15,1763.36,SL,-51.3599999999999,-256.7999999999995,6
HEROMOTOCO-EQ,1348,BUY,3712.0,3702.49,4046.0,4122.0,4390.0,2025-04-15,2,7424.0,2025-04-17,3702.49,SL,-9.510000000000218,-19.020000000000437,2
HINDPETRO-EQ,1406,BUY,396.8,390.716,402.2,414.0,426.3,2025-04-30,25,9920.0,2025-05-02,390.716,SL,-6.084000000000003,-152.10000000000008,2
COCHINSHIP-EQ,21508,SELL,1443.0,1486.29,1403.0,1356.0,1332.0,2025-05-08,6,8658.0,2025-05-09,1486.29,SL,-43.289999999999964,-259.7399999999998,1
PETRONET-EQ,11351,SELL,305.7,314.25300000000004,302.6,286.8,281.0,2025-05-07,32,9782.4,2025-05-08,305.7,T1_SL,0.0,0.0,1
BAJAJHLDNG-EQ,305,BUY,11384.0,12158.95,13287.0,13538.0,14415.0,2025-04-15,0,0.0,2025-04-16,12158.95,SL,774.9500000000007,0.0,1
IDFCFIRSTB-EQ,11184,BUY,60.9,66.0667,72.2,73.56,78.33,2025-04-15,164,9987.6,2025-04-16,66.0667,SL,5.166699999999999,847.3387999999998,1
MRF-EQ,2277,BUY,130700.0,131667.8,143884.0,146599.0,156101.0,2025-04-29,0,0.0,2025-05-07,131667.8,SL,967.7999999999884,0.0,8
ULTRACEMCO-EQ,11532,SELL,11600.0,11948.0,11481.0,11313.0,10904.0,2025-05-13,0,0.0,2025-05-16,11948.0,SL,-348.0,-0.0,3
BANKINDIA-EQ,4745,BUY,118.2,114.654,115.8,121.6,122.7,2025-04-28,84,9928.800000000001,2025-04-29,118.2,T1_SL,0.0,0.0,1
POLYCAB-EQ,9590,BUY,5630.0,5523.18,6036.0,6150.0,6548.0,2025-04-29,1,5630.0,2025-04-30,5523.18,SL,-106.81999999999971,-106.81999999999971,1
LODHA-EQ,3220,SELL,1273.0,1311.19,1273.0,1225.0,1197.0,2025-05-13,7,8911.0,2025-05-14,1311.19,SL,-38.190000000000055,-267.3300000000004,1
OBEROIRLTY-EQ,20242,SELL,1584.0,1631.52,1510.0,1489.0,1346.0,2025-05-08,6,9504.0,2025-05-12,1584.0,T1_SL,0.0,0.0,4
BANKBARODA-EQ,4668,SELL,246.3,227.939,221.3,208.0,188.1,2025-05-06,40,9852.0,2025-05-16,236.92,MKT,9.380000000000024,375.20000000000095,10
IDEA-EQ,14366,SELL,7.01,6.952500000000001,6.34,6.21,5.74,2025-05-06,1426,9996.26,2025-05-07,6.952500000000001,SL,0.05749999999999922,81.99499999999888,1
MARUTI-EQ,10999,BUY,11803.0,11684.62,12769.0,13010.0,13853.0,2025-04-23,0,0.0,2025-04-25,11684.62,SL,-118.3799999999992,-0.0,2
GRASIM-EQ,1232,SELL,2682.0,2753.19,2513.0,2459.0,2272.0,2025-05-08,3,8046.0,2025-05-12,2753.19,SL,-71.19000000000005,-213.57000000000016,4
NESTLEIND-EQ,17963,SELL,2359.0,2429.77,2217.0,2160.0,2005.0,2025-05-02,4,9436.0,2025-05-12,2383.8,MKT,-24.800000000000182,-99.20000000000073,10
JSWSTEEL-EQ,11723,SELL,1018.0,1048.54,1018.0,957.0,905.0,2025-05-02,9,9162.0,2025-05-12,1005.2,MKT,12.799999999999955,115.19999999999959,10
JIOFIN-EQ,18143,BUY,263.3,255.401,279.1,284.4,302.8,2025-05-02,37,9742.1,2025-05-06,255.401,SL,-7.899000000000001,-292.26300000000003,4
RELIANCE-EQ,2885,BUY,1375.0,1384.19,1513.0,1541.0,1641.0,2025-04-29,7,9625.0,2025-04-30,1384.19,SL,9.190000000000055,64.33000000000038,1
JSWENERGY-EQ,17869,SELL,457.0,470.71,429.6,420.4,388.4,2025-05-09,21,9597.0,2025-05-12,470.71,SL,-13.70999999999998,-287.90999999999957,3
GMRAIRPORT-EQ,13528,SELL,83.86,86.3758,78.83,77.15,71.28,2025-05-09,119,9979.34,2025-05-12,86.3758,SL,-2.5157999999999987,-299.38019999999983,3
ICICIPRULI-EQ,18652,SELL,585.0,602.5500000000001,583.0,550.0,545.0,2025-05-08,17,9945.0,2025-05-12,585.0,T1_SL,0.0,0.0,4
COLPAL-EQ,15141,BUY,2540.0,2632.58,2877.0,2931.0,3121.0,2025-04-16,3,7620.0,2025-04-17,2632.58,SL,92.57999999999993,277.7399999999998,1
ADANIENSOL-EQ,10217,SELL,892.0,890.95,892.0,838.0,806.0,2025-05-07,11,9812.0,2025-05-12,892.0,T2_SL,0.0,0.0,5
ACC-EQ,22,SELL,1874.0,1875.63,1712.0,1675.0,1548.0,2025-05-06,5,9370.0,2025-05-14,1875.63,SL,-1.6300000000001091,-8.150000000000546,8
PAGEIND-EQ,14413,BUY,45875.0,44969.2,47200.0,49142.0,53314.0,2025-05-05,0,0.0,2025-05-08,44969.2,SL,-905.8000000000029,-0.0,3
ESCORTS-EQ,958,SELL,3205.0,3250.6800000000003,2967.0,2904.0,2683.0,2025-05-06,3,9615.0,2025-05-12,3250.6800000000003,SL,-45.68000000000029,-137.04000000000087,6
DIXON-EQ,21690,SELL,15750.0,16222.5,14805.0,13388.0,12755.0,2025-05-08,0,0.0,2025-05-12,16222.5,SL,-472.5,-0.0,4
TATAMOTORS-EQ,3456,BUY,673.0,662.51,704.0,724.0,785.0,2025-04-29,14,9422.0,2025-04-30,662.51,SL,-10.490000000000009,-146.86000000000013,1
NHPC-EQ,17400,SELL,84.15,85.0368,80.01,77.61,70.18,2025-05-06,118,9929.7,2025-05-08,84.15,T1_SL,0.0,0.0,2
GODREJPROP-EQ,17875,SELL,2067.0,2129.01,2067.0,1943.0,1926.0,2025-05-08,4,8268.0,2025-05-12,2067.0,T1_SL,0.0,0.0,4
ADANIPOWER-EQ,17388,SELL,521.0,536.63,505.0,489.7,442.8,2025-05-08,19,9899.0,2025-05-12,521.0,T1_SL,0.0,0.0,4
ASTRAL-EQ,14418,SELL,1327.0,1366.81,1327.0,1284.0,1247.0,2025-05-14,7,9289.0,2025-05-16,1366.81,SL,-39.809999999999945,-278.6699999999996,2
ETERNAL-EQ,5097,BUY,239.5,232.315,243.4,253.9,275.4,2025-05-05,41,9819.5,2025-05-06,232.315,SL,-7.185000000000002,-294.5850000000001,1
IGL-EQ,11262,BUY,198.8,192.836,210.7,214.7,228.6,2025-05-05,50,9940.0,2025-05-15,204.87,MKT,6.069999999999993,303.49999999999966,10
IOC-EQ,1624,BUY,139.9,139.777,152.7,155.6,165.7,2025-05-02,71,9932.9,2025-05-08,139.777,SL,-0.12300000000001887,-8.73300000000134,6
CONCOR-EQ,4749,SELL,683.0,695.25,641.0,634.0,574.0,2025-04-25,14,9562.0,2025-04-29,695.25,SL,-12.25,-171.5,4
ADANIGREEN-EQ,3563,BUY,972.0,942.84,972.0,976.0,1002.0,2025-05-05,10,9720.0,2025-05-06,942.84,SL,-29.159999999999968,-291.5999999999997,1
DMART-EQ,19913,SELL,4288.0,4142.66,3781.0,3761.0,3419.0,2025-04-30,2,8576.0,2025-05-02,4142.66,SL,145.34000000000015,290.6800000000003,2
HUDCO-EQ,20825,SELL,219.0,225.57,205.9,186.2,185.0,2025-05-06,45,9855.0,2025-05-12,219.0,T1_SL,0.0,0.0,6
MUTHOOTFIN-EQ,23650,BUY,2190.0,2187.35,2255.0,2304.0,2390.0,2025-05-05,4,8760.0,2025-05-07,2255.0,T2_SL,65.0,260.0,2
ABB-EQ,13,SELL,5416.0,5546.55,5270.0,5062.0,4970.0,2025-05-06,1,5416.0,2025-05-07,5416.0,T1_SL,0.0,0.0,1
TATACONSUM-EQ,3432,SELL,1136.0,1170.08,1098.0,1068.0,1060.0,2025-05-08,8,9088.0,2025-05-12,1136.0,T1_SL,0.0,0.0,4
TVSMOTOR-EQ,8479,SELL,2680.0,2760.4,2519.0,2278.0,2221.0,2025-04-30,3,8040.0,2025-05-05,2760.4,SL,-80.40000000000009,-241.20000000000027,5
