date,time,symbol,token,action,breakout_level,stop_loss,target1,target2,target3,rsi,macd,volume,level_score,level_age,close
27-05-2025,10:40:00,PIIND-EQ,24184,BUY,3739,3626.83,3835,3963,4300,69.64964799,14.99665194,6744,,,3746.6
28-05-2025,10:10:00,PIIND-EQ,24184,BUY,3796,3682.12,3796,3835,4024,71.60353552,9.933473961,11102,,,3802.6
03-06-2025,09:15:00,PIIND-EQ,24184,BUY,3835,3719.95,3920,4065,4410,73.30970878,5.657230099,9800,,,3858.9
04-06-2025,10:00:00,PIIND-EQ,24184,BUY,3835,3719.95,3920,4065,4410,66.10615302,2.613189031,12080,,,3853
16-04-2025,11:25:00,PNB-EQ,10666,BUY,98.29,95.3413,99.9,104.2,113,67.79043887,0.301387492,635731,,,98.5
17-04-2025,09:15:00,PNB-EQ,10666,BUY,99.1,96.127,99.9,105,114,64.37328426,0.058330889,1369560,,,99.11
21-04-2025,09:15:00,PNB-EQ,10666,BUY,100.1,97.097,106.1,108.1,115.1,71.9040364,0.07085576,3050315,,,100.43
22-04-2025,09:20:00,PNB-EQ,10666,BUY,102.9,99.813,109.1,111.1,118.3,74.36677377,0.129697366,1519950,,,103.48
28-04-2025,09:20:00,PNB-EQ,10666,BUY,99.9,96.903,104.8,105.9,114.9,64.06798002,-0.015562232,1010370,,,100.8
19-05-2025,09:30:00,PNB-EQ,10666,BUY,99.55,96.5635,104.4,105,105.5,73.66860897,0.094436893,676906,,,99.73
02-06-2025,15:15:00,PNB-EQ,10666,BUY,106.2,103.014,106.2,112.6,122.1,55.67921912,-0.010495654,1373759,,,108.53
04-06-2025,09:20:00,PNB-EQ,10666,BUY,110,106.7,116.6,118.8,126.5,63.25564222,0.258541868,2205662,,,110.25
06-06-2025,10:45:00,PNB-EQ,10666,BUY,111.2,107.864,111.2,117.9,127.9,67.56927384,0.479259206,3689679,,,111.39
09-06-2025,12:15:00,PNB-EQ,10666,BUY,111.8,108.446,118.5,120.7,128.6,63.10967902,0.185869938,554969,,,112.42
24-04-2025,13:20:00,POLICYBZR-EQ,6656,BUY,1672,1621.84,1710,1772,1923,71.96816406,2.20383854,91331,,,1674
12-05-2025,13:25:00,POLICYBZR-EQ,6656,BUY,1683,1632.51,1710,1784,1935,71.70839244,3.933809496,27580,,,1685
13-05-2025,11:45:00,POLICYBZR-EQ,6656,BUY,1710,1658.7,1813,1847,1966,72.14532824,6.8971681,20126,,,1714.5
14-05-2025,09:20:00,POLICYBZR-EQ,6656,BUY,1710,1658.7,1731,1813,1966,61.69733888,-0.021962452,83912,,,1730.7
15-05-2025,13:00:00,POLICYBZR-EQ,6656,BUY,1761,1708.17,1867,1902,2025,67.57553653,6.695905735,36265,,,1777.6
16-05-2025,09:25:00,POLICYBZR-EQ,6656,BUY,1786,1732.42,1786,1893,2054,59.80536448,12.12758402,334489,,,1809.7
23-05-2025,12:50:00,POLICYBZR-EQ,6656,BUY,1780,1726.6,1854,1887,2047,67.40814703,5.052413284,36055,,,1784.1
26-05-2025,09:20:00,POLICYBZR-EQ,6656,BUY,1789,1735.33,1854,1896,2057,63.93823195,2.823284012,20285,,,1790.4
04-06-2025,14:40:00,POLICYBZR-EQ,6656,BUY,1808,1753.76,1854,1916,2079,70.96134402,5.776455571,72521,,,1831.6
05-06-2025,14:55:00,POLICYBZR-EQ,6656,BUY,1854,1798.38,1965,2002,2132,56.25322891,-0.045073102,28175,,,1879
15-04-2025,14:50:00,POLYCAB-EQ,9590,BUY,5179,5023.63,5305,5456,5490,61.58492496,1.755414287,7328,,,5236
16-04-2025,09:55:00,POLYCAB-EQ,9590,BUY,5305,5145.85,5456,5623,6101,74.93220108,14.90755345,24223,,,5314.5
17-04-2025,09:15:00,POLYCAB-EQ,9590,BUY,5305,5145.85,5335,5623,6101,57.29157905,1.323066861,14411,,,5308.5
21-04-2025,09:15:00,POLYCAB-EQ,9590,BUY,5305,5145.85,5336,5623,6101,57.18014957,-3.707356025,6859,,,5319.5
23-04-2025,11:25:00,POLYCAB-EQ,9590,BUY,5569,5401.93,5903,6015,6404,66.59745233,5.54627354,12040,,,5570
29-04-2025,09:20:00,POLYCAB-EQ,9590,BUY,5630,5461.1,5968,6080,6474,63.9657768,12.00845459,12036,,,5630.5
05-05-2025,15:05:00,POLYCAB-EQ,9590,BUY,5694,5523.18,6036,6150,6548,73.51226551,26.63288983,23825,,,5786
15-05-2025,11:45:00,POLYCAB-EQ,9590,BUY,6054,5872.38,6054,6078,6417,69.21202558,12.98579976,11019,,,6055
16-05-2025,09:45:00,POLYCAB-EQ,9590,BUY,6078,5895.66,6443,6564,6990,70.84197873,10.43935406,12115,,,6104.5
19-05-2025,09:15:00,POLYCAB-EQ,9590,BUY,6078,5895.66,6116,6443,6990,56.40117736,0.281052483,9251,,,6104.5
06-06-2025,09:30:00,POLYCAB-EQ,9590,BUY,6020,5839.4,6100,6167,6381,70.74490661,3.923482347,7983,,,6022
11-06-2025,09:30:00,POLYCAB-EQ,9590,BUY,6167,5981.99,6260,6537,7092,70.15948391,12.93949394,8506,,,6213
21-04-2025,09:15:00,POWERGRID-EQ,14977,BUY,310.4,301.088,310.4,329,357,67.59041416,0.324727193,421729,,,310.65
08-05-2025,09:25:00,POWERGRID-EQ,14977,BUY,313.2,303.804,322,332,360.2,73.33698494,0.951588255,1156322,,,316
06-06-2025,15:00:00,POWERGRID-EQ,14977,BUY,295.4,286.538,303.8,305.3,313.1,68.6654629,0.307252684,300509,,,296.1
09-06-2025,12:50:00,POWERGRID-EQ,14977,BUY,297,288.09,303.8,305.3,314.8,70.41109794,0.320691033,191468,,,299.1
15-04-2025,12:50:00,PREMIERENE-EQ,25049,BUY,895,868.15,949,954,961,73.47147169,0.025162792,96184,,,921.85
17-04-2025,09:20:00,PREMIERENE-EQ,25049,BUY,945,916.65,945,954,1002,59.99618267,6.750348066,184480,,,949.3
21-04-2025,12:40:00,PREMIERENE-EQ,25049,BUY,975,945.75,1034,1053,1121,66.04183634,0.166114863,18140,,,977.25
22-04-2025,10:00:00,PREMIERENE-EQ,25049,BUY,1014,983.58,1014,1075,1166,73.20511559,22.69933941,257514,,,1077.5
13-05-2025,10:00:00,PREMIERENE-EQ,25049,BUY,998,968.06,998,1058,1098,69.50811466,2.968209206,41214,,,1000
14-05-2025,09:55:00,PREMIERENE-EQ,25049,BUY,1025,994.25,1086,1098,1179,74.18361081,3.181494299,57909,,,1032.95
15-05-2025,15:25:00,PREMIERENE-EQ,25049,BUY,1036,1004.92,1098,1098,1191,73.34978058,3.714589643,60478,,,1036.85
16-05-2025,13:30:00,PREMIERENE-EQ,25049,BUY,1098,1065.06,1164,1186,1263,73.06149186,11.10957548,123199,,,1115
03-06-2025,14:10:00,PREMIERENE-EQ,25049,BUY,1091,1058.27,1156,1164,1255,73.95987345,6.037458879,60903,,,1095
10-06-2025,11:40:00,PREMIERENE-EQ,25049,BUY,1098,1065.06,1164,1164,1263,73.06174353,5.217433067,271187,,,1110.9
15-04-2025,14:35:00,PRESTIGE-EQ,20302,BUY,1127,1093.19,1195,1272,1296,73.13164932,1.974980007,11343,,,1187.2
17-04-2025,13:05:00,PRESTIGE-EQ,20302,BUY,1218,1181.46,1218,1272,1291,74.3713182,2.478097383,27943,,,1219
21-04-2025,12:10:00,PRESTIGE-EQ,20302,BUY,1232,1195.04,1272,1306,1417,72.91398886,3.585240481,12937,,,1245.4
22-04-2025,11:15:00,PRESTIGE-EQ,20302,BUY,1272,1233.84,1348,1374,1463,69.72268745,6.33773586,20621,,,1296.7
23-04-2025,10:00:00,PRESTIGE-EQ,20302,BUY,1313,1273.61,1313,1392,1510,66.3864736,10.48576634,71325,,,1343.8
29-04-2025,09:45:00,PRESTIGE-EQ,20302,BUY,1355,1314.35,1436,1463,1558,72.56958211,11.7438027,49265,,,1359.9
30-04-2025,09:15:00,PRESTIGE-EQ,20302,BUY,1385,1343.45,1468,1496,1593,71.64384689,4.390342483,181854,,,1396
12-05-2025,13:50:00,PRESTIGE-EQ,20302,BUY,1355,1314.35,1436,1445,1558,72.86157132,5.397624642,13811,,,1356.6
14-05-2025,09:15:00,PRESTIGE-EQ,20302,BUY,1355,1314.35,1380,1436,1445,60.5063359,-0.344764618,10355,,,1359.5
16-05-2025,10:20:00,PRESTIGE-EQ,20302,BUY,1445,1401.65,1532,1561,1662,71.2066012,5.85853846,46401,,,1448.7
19-05-2025,12:40:00,PRESTIGE-EQ,20302,BUY,1445,1401.65,1453,1532,1662,74.85911784,2.287620453,16878,,,1448
20-05-2025,11:10:00,PRESTIGE-EQ,20302,BUY,1445,1401.65,1454,1532,1662,55.27308092,2.229640515,53175,,,1445.4
21-05-2025,11:10:00,PRESTIGE-EQ,20302,BUY,1445,1401.65,1455,1532,1662,65.21209967,3.114033409,7565,,,1445.6
22-05-2025,09:25:00,PRESTIGE-EQ,20302,BUY,1445,1401.65,1455,1532,1662,64.18846943,1.145062115,106079,,,1445
23-05-2025,09:35:00,PRESTIGE-EQ,20302,BUY,1445,1401.65,1455,1532,1662,72.31292655,6.799791076,14805,,,1447.2
28-05-2025,10:20:00,PRESTIGE-EQ,20302,BUY,1458,1414.26,1458,1545,1677,74.58629654,8.576733372,30627,,,1468.7
29-05-2025,09:25:00,PRESTIGE-EQ,20302,BUY,1478,1433.66,1567,1596,1700,63.46413047,4.939813272,39500,,,1479.3
30-05-2025,09:20:00,PRESTIGE-EQ,20302,BUY,1522,1476.34,1613,1644,1750,70.11170816,1.32180046,61584,,,1531.8
02-06-2025,13:35:00,PRESTIGE-EQ,20302,BUY,1535,1488.95,1627,1658,1765,65.37592347,3.158446175,32537,,,1535.1
05-06-2025,13:10:00,PRESTIGE-EQ,20302,BUY,1610,1561.7,1707,1739,1851,71.76772194,8.385965706,53587,,,1645.8
06-06-2025,09:50:00,PRESTIGE-EQ,20302,BUY,1651,1601.47,1750,1783,1899,73.41049207,7.118745747,57340,,,1657.7
17-04-2025,09:15:00,RECLTD-EQ,15355,BUY,426.5,413.705,450,452.1,490.5,71.49320505,0.618953604,309490,,,427.15
21-04-2025,09:25:00,RECLTD-EQ,15355,BUY,431.4,418.458,450,457.3,496.1,68.82486788,0.648763472,286585,,,431.85
30-05-2025,09:20:00,RECLTD-EQ,15355,BUY,410.2,397.894,412,417.5,434.8,73.17179495,0.361399566,200572,,,410.45
06-06-2025,11:50:00,RECLTD-EQ,15355,BUY,412,399.64,436.7,445,473.8,74.27995071,2.487514687,720423,,,414.9
09-06-2025,09:15:00,RECLTD-EQ,15355,BUY,417.3,404.781,442.3,450.7,479.9,72.76697463,0.563585291,716061,,,420
15-04-2025,12:25:00,RELIANCE-EQ,2885,BUY,1223,1186.31,1296,1307,1406,60.81051075,0.153584128,141530,,,1243.1
21-04-2025,10:45:00,RELIANCE-EQ,2885,BUY,1280,1241.6,1280,1307,1357,74.54825189,3.967238667,277817,,,1290.3
29-04-2025,09:15:00,RELIANCE-EQ,2885,BUY,1375,1333.75,1458,1485,1581,65.2531399,1.043233506,1194265,,,1375.5
02-05-2025,13:15:00,RELIANCE-EQ,2885,BUY,1412,1369.64,1412,1497,1624,55.35073474,0.218732066,351277,,,1419.5
05-05-2025,15:15:00,RELIANCE-EQ,2885,BUY,1427,1384.19,1513,1541,1641,56.08924175,-0.005361369,703724,,,1432.3
15-05-2025,13:30:00,RELIANCE-EQ,2885,BUY,1440,1396.8,1448,1526,1656,73.7897082,4.087850653,609517,,,1440.9
26-05-2025,12:00:00,RELIANCE-EQ,2885,BUY,1440,1396.8,1461,1526,1656,65.47149401,1.090392737,116711,,,1439.9
05-06-2025,12:15:00,RELIANCE-EQ,2885,BUY,1441,1397.77,1461,1527,1657,69.86142925,3.138269873,285934,,,1451
11-06-2025,09:15:00,RELIANCE-EQ,2885,BUY,1441,1397.77,1458,1527,1657,67.91284411,-0.200235136,449928,,,1450.4
17-04-2025,11:55:00,RVNL-EQ,9552,BUY,369.7,358.609,384,391.9,425.2,62.26785383,0.646479565,94251,,,370
21-04-2025,09:50:00,RVNL-EQ,9552,BUY,374.2,362.974,374.2,384,396.7,66.08644916,0.140658463,427278,,,374.35
22-04-2025,09:30:00,RVNL-EQ,9552,BUY,377.5,366.175,384,400.2,434.1,72.12530824,0.854017397,431723,,,381.1
29-04-2025,09:15:00,RVNL-EQ,9552,BUY,365,354.05,384,386.9,419.7,68.89866519,0.06123761,208899,,,365.35
14-05-2025,09:55:00,RVNL-EQ,9552,BUY,362.9,352.013,384,384.7,417.3,73.54423852,1.937260952,416476,,,365.1
15-05-2025,09:15:00,RVNL-EQ,9552,BUY,376.8,365.496,384,399.4,433.3,73.81270668,1.456929758,1488015,,,378.65
16-05-2025,15:20:00,RVNL-EQ,9552,BUY,384,372.48,407,414.7,441.6,56.9232087,-0.272462252,945732,,,410.75
19-05-2025,09:35:00,RVNL-EQ,9552,BUY,417.5,404.975,442.6,450.9,480.1,71.67374122,5.624247652,1654648,,,430.65
28-05-2025,11:15:00,RVNL-EQ,9552,BUY,421,408.37,446.3,447.8,484.2,63.51105507,0.907366711,254218,,,421.05
09-06-2025,12:20:00,RVNL-EQ,9552,BUY,436.9,423.793,447.8,463.1,502,61.94078531,1.540123368,1200855,,,437.25
22-04-2025,09:20:00,SAIL-EQ,2963,BUY,117.2,113.684,118.6,119.6,124.2,68.46142829,0.053275407,1382524,,,117.29
25-04-2025,09:25:00,SAIL-EQ,2963,BUY,119.6,116.012,119.6,126.8,137.5,70.03683289,0.298883283,1216718,,,119.64
14-05-2025,13:30:00,SAIL-EQ,2963,BUY,120.4,116.788,127.6,130,138.5,69.18707239,0.249064559,909462,,,121.41
20-05-2025,09:20:00,SAIL-EQ,2963,BUY,123.6,119.892,123.6,131,142.1,70.58231656,0.145984646,1384090,,,123.69
22-05-2025,09:20:00,SAIL-EQ,2963,BUY,125.4,121.638,132.9,135.4,144.2,65.57159308,0.154914875,590017,,,125.46
26-05-2025,09:20:00,SAIL-EQ,2963,BUY,126.8,122.996,134.4,136.9,145.8,65.72262591,0.161375617,512493,,,127.05
27-05-2025,11:15:00,SAIL-EQ,2963,BUY,128.6,124.742,136.3,138.9,147.9,71.09077083,0.3296212,645004,,,129.23
28-05-2025,09:20:00,SAIL-EQ,2963,BUY,129.4,125.518,137.2,139.8,148.8,66.45050675,0.07491168,1062267,,,129.46
29-05-2025,09:15:00,SAIL-EQ,2963,BUY,130.1,126.197,137.9,140.5,149.6,70.33063789,0.285052447,8540020,,,130.4
05-06-2025,09:40:00,SAIL-EQ,2963,BUY,133.1,129.107,141.1,143.7,153.1,72.08500087,0.421128799,753675,,,133.6
06-06-2025,12:30:00,SAIL-EQ,2963,BUY,134,129.98,142,144.7,154.1,66.85167142,0.229727339,265125,,,134.1
15-04-2025,13:50:00,SBICARD-EQ,17971,BUY,857,831.29,884,908,986,70.43942514,0.904101411,17447,,,877.7
16-04-2025,13:40:00,SBICARD-EQ,17971,BUY,884,857.48,884,937,1017,66.0840345,0.731207398,30798,,,885.25
05-05-2025,13:50:00,SBICARD-EQ,17971,BUY,893,866.21,947,964,1027,69.23721368,2.467605908,29842,,,904.2
27-05-2025,15:00:00,SBICARD-EQ,17971,BUY,916,888.52,920,971,1053,60.52455993,1.100514457,23727,,,916
28-05-2025,10:50:00,SBICARD-EQ,17971,BUY,918,890.46,918,920,973,60.32073074,0.748429852,33988,,,918.65
30-05-2025,09:50:00,SBICARD-EQ,17971,BUY,920,892.4,921,975,1058,69.6624931,1.202422622,43132,,,920.1
02-06-2025,15:00:00,SBICARD-EQ,17971,BUY,920,892.4,975,994,1058,63.77442889,0.354797535,28271,,,923.75
04-06-2025,09:30:00,SBICARD-EQ,17971,BUY,929,901.13,929,985,1068,74.38151809,4.639205931,124085,,,933.25
15-04-2025,12:15:00,SBILIFE-EQ,21808,BUY,1539,1492.83,1584,1631,1770,59.89168066,2.620482059,18910,,,1564.4
16-04-2025,12:40:00,SBILIFE-EQ,21808,BUY,1574,1526.78,1574,1584,1668,60.27150874,1.56296374,6585,,,1575
17-04-2025,13:30:00,SBILIFE-EQ,21808,BUY,1584,1536.48,1679,1711,1822,74.79257243,5.680071854,30911,,,1591
25-04-2025,09:25:00,SBILIFE-EQ,21808,BUY,1640,1590.8,1738,1771,1886,68.65779481,18.07860529,671200,,,1697.7
30-04-2025,15:00:00,SBILIFE-EQ,21808,BUY,1765,1712.05,1871,1906,2030,67.97336633,2.720057888,154136,,,1769.7
05-05-2025,09:25:00,SBILIFE-EQ,21808,BUY,1777,1723.69,1777,1884,2044,69.88946777,3.90700923,71935,,,1783
14-05-2025,15:25:00,SBILIFE-EQ,21808,BUY,1757,1704.29,1798,1862,2021,61.89576589,0.785434672,33191,,,1757.8
23-05-2025,11:55:00,SBILIFE-EQ,21808,BUY,1798,1744.06,1906,1942,2068,70.38542381,5.732990251,24838,,,1799
26-05-2025,11:35:00,SBILIFE-EQ,21808,BUY,1798,1744.06,1806,1906,2068,61.17507892,0.159063389,14962,,,1800.5
29-05-2025,11:50:00,SBILIFE-EQ,21808,BUY,1814,1759.58,1814,1923,2086,67.76787576,0.854341062,18547,,,1815.8
09-06-2025,11:05:00,SBILIFE-EQ,21808,BUY,1791,1737.27,1834,1898,2060,73.97160329,4.752679819,30624,,,1795.1
11-06-2025,10:50:00,SBILIFE-EQ,21808,BUY,1781,1727.57,1781,1799,1888,66.32855552,3.011147007,19204,,,1793
17-04-2025,12:05:00,SBIN-EQ,3045,BUY,775,751.75,785,786,822,74.4473596,1.098281096,517089,,,777.95
22-04-2025,10:15:00,SBIN-EQ,3045,BUY,824,799.28,824,873,948,70.6549372,1.125081996,621538,,,825.9
13-05-2025,09:35:00,SBIN-EQ,3045,BUY,804,779.88,829,836,852,70.66455716,0.27018802,579450,,,807
15-05-2025,15:00:00,SBIN-EQ,3045,BUY,808,783.76,829,836,856,69.52109195,2.151724478,570885,,,807.9
27-05-2025,11:15:00,SBIN-EQ,3045,BUY,798,774.06,803,809,846,74.61626657,0.861704957,357918,,,797.6
04-06-2025,10:50:00,SBIN-EQ,3045,BUY,809,784.73,809,823,858,55.27941769,-0.062599442,504109,,,809.6
05-06-2025,12:05:00,SBIN-EQ,3045,BUY,809,784.73,809,823,858,70.45287488,0.42213618,511205,,,810
06-06-2025,10:05:00,SBIN-EQ,3045,BUY,809,784.73,809,823,858,67.76499033,0.553472056,1221051,,,810.3
09-06-2025,13:10:00,SBIN-EQ,3045,BUY,823,798.31,872,889,946,68.71482823,0.346511913,297954,,,822.7
14-05-2025,11:05:00,SHREECEM-EQ,3103,BUY,30445,29531.65,31415,32272,35012,70.8984933,108.1967383,3052,,,30725
15-05-2025,09:15:00,SHREECEM-EQ,3103,BUY,30910,29982.7,31415,32765,35546,73.83851344,31.37093141,7517,,,31105
15-04-2025,12:25:00,SHRIRAMFIN-EQ,4306,BUY,665,645.05,695,705,765,61.2723908,0.894937376,104257,,,669
17-04-2025,09:15:00,SHRIRAMFIN-EQ,4306,BUY,678,657.66,695,719,780,72.22678084,2.360838368,424369,,,681
21-04-2025,10:20:00,SHRIRAMFIN-EQ,4306,BUY,696,675.12,738,752,800,67.99446983,3.394401417,271534,,,703.95
07-05-2025,12:10:00,SHRIRAMFIN-EQ,4306,BUY,632,613.04,670,718,727,67.91317448,1.915672627,150418,,,633.1
14-05-2025,09:20:00,SHRIRAMFIN-EQ,4306,BUY,648,628.56,687,718,745,73.73594055,0.635687123,645516,,,649.2
15-05-2025,13:05:00,SHRIRAMFIN-EQ,4306,BUY,655,635.35,655,694,718,65.35361008,0.830024124,202964,,,670.1
19-05-2025,14:00:00,SHRIRAMFIN-EQ,4306,BUY,680,659.6,714,721,782,63.70165239,2.820307587,201291,,,680.65
06-06-2025,10:30:00,SHRIRAMFIN-EQ,4306,BUY,662,642.14,670,684,702,73.36222711,1.578146038,536603,,,667.35
09-06-2025,09:20:00,SHRIRAMFIN-EQ,4306,BUY,691,670.27,732,746,795,68.13294856,2.614865107,784227,,,697.85
15-04-2025,10:55:00,SIEMENS-EQ,3150,BUY,2744,2661.68,2744,2909,3156,69.558673,10.23463864,39571,,,2809
23-04-2025,09:50:00,SIEMENS-EQ,3150,BUY,2904,2816.88,2904,3078,3340,72.43683788,10.71926656,24197,,,2913
24-04-2025,09:15:00,SIEMENS-EQ,3150,BUY,2904,2816.88,2904,2915,3078,73.05396386,3.1870365,42461,,,2910
28-04-2025,14:50:00,SIEMENS-EQ,3150,BUY,2904,2816.88,2904,2924,3078,71.21631889,2.618560814,27756,,,2909.5
29-04-2025,15:05:00,SIEMENS-EQ,3150,BUY,2926,2838.22,2926,3102,3365,55.09903614,-6.730503721,10843,,,2931.5
02-05-2025,13:15:00,SIEMENS-EQ,3150,BUY,2904,2816.88,2904,2988,3078,55.63961865,-1.194885952,6542,,,2928.5
07-05-2025,11:10:00,SIEMENS-EQ,3150,BUY,2972,2882.84,2972,2988,3150,64.51420111,9.325595088,11403,,,2985.5
12-05-2025,10:05:00,SIEMENS-EQ,3150,BUY,2904,2816.88,2904,2988,3078,74.73143941,21.30548443,17580,,,2941.5
14-05-2025,09:30:00,SIEMENS-EQ,3150,BUY,2988,2898.36,3010,3167,3436,70.92831563,18.88321617,76711,,,2999.4
16-05-2025,09:30:00,SIEMENS-EQ,3150,BUY,3010,2919.7,3040,3191,3461,67.00815119,4.727179221,19893,,,3021.6
19-05-2025,12:20:00,SIEMENS-EQ,3150,BUY,3115,3021.55,3302,3364,3582,71.92349937,15.26896593,16759,,,3120.4
20-05-2025,12:00:00,SIEMENS-EQ,3150,BUY,3151,3056.47,3340,3403,3624,68.42778376,18.45089726,32224,,,3192
21-05-2025,14:35:00,SIEMENS-EQ,3150,BUY,3208,3111.76,3400,3465,3689,69.88390205,10.30688854,24896,,,3252
22-05-2025,13:20:00,SIEMENS-EQ,3150,BUY,3305,3205.85,3503,3569,3801,58.47613234,1.468232974,11305,,,3313.7
29-05-2025,10:50:00,SIEMENS-EQ,3150,BUY,3348,3247.56,3549,3616,3850,69.42639583,3.153599467,37639,,,3368.8
09-06-2025,09:45:00,SIEMENS-EQ,3150,BUY,3348,3247.56,3376,3549,3850,74.58493533,11.17806454,14416,,,3349.7
16-04-2025,09:35:00,SJVN-EQ,18883,BUY,94.45,91.6165,96.12,97.85,100.1,70.50751626,0.051981356,171849,,,94.67
21-04-2025,10:20:00,SJVN-EQ,18883,BUY,95.69,92.8193,96.12,97.85,101.4,73.29048722,0.293837052,252377,,,96
22-04-2025,09:20:00,SJVN-EQ,18883,BUY,96.12,93.2364,96.4,97.85,101.9,59.46579817,0.053993675,196878,,,96.2
24-04-2025,09:40:00,SJVN-EQ,18883,BUY,100.9,97.873,107,109,116,74.54439539,0.467387171,494747,,,101.62
28-04-2025,09:15:00,SJVN-EQ,18883,BUY,96.17,93.2849,101.8,101.9,110.6,62.18909958,0.328797786,584872,,,96.89
13-05-2025,12:05:00,SJVN-EQ,18883,BUY,96.8,93.896,101.8,102.6,111.3,70.56256107,0.151091379,457893,,,97.4
14-05-2025,11:50:00,SJVN-EQ,18883,BUY,97.5,94.575,101.8,103.4,112.1,66.63080434,0.161070293,312933,,,97.64
16-05-2025,09:20:00,SJVN-EQ,18883,BUY,99.19,96.2143,101.8,105.1,114.1,68.64161167,0.179671644,203292,,,99.34
19-05-2025,09:30:00,SJVN-EQ,18883,BUY,105.4,102.238,105.4,111.7,121.2,73.66674864,0.539800779,661374,,,106.68
28-05-2025,09:20:00,SJVN-EQ,18883,BUY,103.4,100.298,107.5,109.6,118.9,69.68303546,0.112381666,285566,,,103.47
06-06-2025,14:20:00,SJVN-EQ,18883,BUY,104,100.88,107.5,110.2,119.6,73.51747333,0.363130034,426807,,,104.05
09-06-2025,09:45:00,SJVN-EQ,18883,BUY,104.4,101.268,104.4,107.5,110.7,69.16595363,0.304535676,333288,,,104.83
10-06-2025,10:15:00,SJVN-EQ,18883,BUY,104,100.88,105.4,107.5,110.2,60.69361898,0.035744584,248316,,,104.34
15-04-2025,14:05:00,SOLARINDS-EQ,13332,BUY,11420,11077.4,12105,12334,13133,65.07554045,6.115046314,814,,,11860
17-04-2025,14:50:00,SOLARINDS-EQ,13332,BUY,12175,11809.75,12906,13149,14001,55.64917448,-8.420220095,2308,,,12231
21-04-2025,13:45:00,SOLARINDS-EQ,13332,BUY,12349,11978.53,13090,13337,14201,65.14837411,11.09148832,1813,,,12475
22-04-2025,09:15:00,SOLARINDS-EQ,13332,BUY,12522,12146.34,13273,13524,14400,71.79238088,17.23811442,5612,,,12586
24-04-2025,14:35:00,SOLARINDS-EQ,13332,BUY,13155,12760.35,13944,14207,15128,69.27281204,20.02303085,1657,,,13160
29-04-2025,14:00:00,SOLARINDS-EQ,13332,BUY,13300,12901,14098,14364,15295,56.44549232,13.22760975,2278,,,13470
23-04-2025,12:00:00,SONACOMS-EQ,4684,BUY,466,452.02,494,511,536,69.54494093,1.891070813,118590,,,468.3
29-04-2025,09:25:00,SONACOMS-EQ,4684,BUY,468.5,454.445,488,496.6,539,73.50634876,3.466246979,156356,,,478.3
02-05-2025,09:15:00,SONACOMS-EQ,4684,BUY,488,473.36,499.3,517,561,69.50820121,0.702337043,290423,,,488.2
05-05-2025,11:35:00,SONACOMS-EQ,4684,BUY,499.3,484.321,529,539,574,74.92421356,1.802164947,26382,,,507.55
12-05-2025,14:00:00,SONACOMS-EQ,4684,BUY,516,500.52,547,557,593,68.98082954,1.115206377,14458,,,517.55
14-05-2025,09:40:00,SONACOMS-EQ,4684,BUY,523,507.31,554,565,601,71.88162178,3.710923522,135820,,,525
26-05-2025,09:45:00,SONACOMS-EQ,4684,BUY,549,532.53,582,593,631,73.76550011,4.310437173,99141,,,551.4
15-04-2025,13:05:00,SRF-EQ,3273,BUY,2968,2878.96,2968,3146,3413,56.57240581,4.856330524,11681,,,2995.8
23-04-2025,09:20:00,SRF-EQ,3273,BUY,3013,2922.61,3085,3194,3465,56.08057281,-4.015921115,14906,,,3031.1
28-04-2025,09:30:00,SRF-EQ,3273,BUY,2990,2900.3,2990,3085,3169,58.15739829,-0.570998169,7587,,,2993
04-06-2025,09:25:00,SRF-EQ,3273,BUY,2984,2894.48,2984,3032,3163,69.77342031,3.453500018,26433,,,2986.9
06-06-2025,11:40:00,SRF-EQ,3273,BUY,3127,3033.19,3315,3377,3596,64.95182127,2.250569914,49379,,,3131.6
23-04-2025,10:00:00,SUNPHARMA-EQ,3351,BUY,1761,1708.17,1796,1813,1867,72.71724367,3.216120794,32880,,,1762
24-04-2025,15:15:00,SUNPHARMA-EQ,3351,BUY,1791,1737.27,1791,1813,1898,61.90377738,0.834402371,83528,,,1806
28-04-2025,10:25:00,SUNPHARMA-EQ,3351,BUY,1816,1761.52,1925,1961,2088,71.04909161,7.853437924,75545,,,1821.8
30-04-2025,14:30:00,SUNPHARMA-EQ,3351,BUY,1813,1758.61,1922,1958,2085,60.09930031,-0.277815225,22077,,,1828.2
09-06-2025,15:00:00,SUNPHARMA-EQ,3351,BUY,1694,1643.18,1694,1714,1796,65.63220777,1.998981256,28238,,,1695
17-04-2025,10:55:00,SUPREMEIND-EQ,3363,BUY,3417,3314.49,3594,3622,3930,61.80899966,9.837517544,3957,,,3422.7
21-04-2025,12:30:00,SUPREMEIND-EQ,3363,BUY,3437,3333.89,3594,3643,3953,74.56424318,4.832552272,15281,,,3457.9
28-04-2025,09:15:00,SUPREMEIND-EQ,3363,BUY,3504,3398.88,3504,3625,3714,68.19891781,4.170963844,3886,,,3522.8
12-05-2025,09:25:00,SUPREMEIND-EQ,3363,BUY,3535,3428.95,3676,3747,4065,74.216846,20.58452232,8172,,,3565
13-05-2025,11:20:00,SUPREMEIND-EQ,3363,BUY,3603,3494.91,3676,3819,4143,60.82973844,7.648962988,3082,,,3607.6
